salinity_sfile,temperature_sfile,pressure,doxy
34.568615,7.70998,475.799988,75.89122
34.5686,7.709,475.959991,
34.568237,7.6991,477.76001,76.366898
34.568199,7.698,477.959991,
34.568752,7.69248,479.799988,76.447411
34.568802,7.692,479.959991,
34.568977,7.688471,481.76001,76.440506
34.569,7.688,482.0,
34.568832,7.682098,483.720001,76.284149
34.568802,7.681,484.040009,
34.568802,7.674571,485.839996,76.114304
34.568802,7.674,486.0,
34.56826,7.6686,487.799988,75.959839
34.568199,7.668,488.0,
34.568199,7.652471,489.76001,75.843018
34.568199,7.65,490.040009,
34.567299,7.6374,491.839996,75.55452
34.5672,7.636,492.040009,
34.566685,7.6274,493.76001,75.061546
34.566601,7.626,494.040009,
34.567112,7.612333,495.679993,74.207939
34.5672,7.61,495.959991,
34.56702,7.5902,497.76001,73.494179
34.567001,7.588,497.959991,
34.566811,7.57578,499.839996,73.142426
34.566799,7.575,499.959991,
34.566002,7.564,501.959991,
34.564896,7.558471,503.839996,72.107048
34.5648,7.558,504.0,
34.564201,7.541,506.0,
34.562672,7.524941,507.559998,70.434517
34.562199,7.52,508.040009,
34.561001,7.502,510.0,
34.56081,7.487918,511.839996,68.542557
34.560799,7.487,511.959991,
34.561001,7.444,514.0,
34.55864,7.417863,515.719971,66.717712
34.558201,7.413,516.039978,
34.556999,7.382,518.0,
34.556313,7.369143,519.679993,68.108696
34.556198,7.367,519.960022,
34.556599,7.355,521.960022,
34.558044,7.342372,523.799988,70.580414
34.558201,7.341,524.0,
34.558601,7.333,526.080017,
34.558781,7.329417,527.799988,70.827339
34.5588,7.329,528.0,
34.5588,7.323,530.0,
34.55846,7.317923,531.76001,71.276108
34.558399,7.317,532.080017,
34.557999,7.309,534.080017,
34.557495,7.29472,535.76001,71.187195
34.5574,7.292,536.080017,
34.556198,7.283,538.039978,
34.556355,7.2791,539.599976,71.339767
34.5564,7.278,540.039978,
34.556,7.274,542.039978,
34.555656,7.26712,543.76001,71.702766
34.555599,7.266,544.039978,
34.555801,7.256,546.039978,
