salinity_sfile,temperature_sfile,pressure,doxy
34.549999,4.875,924.900024,
34.549999,4.8543,929.400024,82.139862
34.549999,4.829,934.900024,
34.549999,4.803706,940.900024,82.623123
34.549999,4.786,945.099976,
34.550449,4.759,949.599976,83.470428
34.550999,4.726,955.099976,
34.551277,4.711804,957.799988,84.045052
34.551998,4.675,964.799988,
34.551998,4.666604,966.399963,84.92395
34.551998,4.622,974.900024,
34.552059,4.617663,975.5,85.619278
34.553001,4.549,985.0,
34.55302,4.54816,985.099976,86.818321
34.555,4.465,995.0,87.784294
34.556,4.437,1005.099976,
34.556,4.436754,1005.5,87.906425
34.556,4.433,1011.599976,
34.556,4.433,1012.699951,88.0019
