id,platform,cycle,lat,lon,date
3901813_165,3901813,165,-16.92537,-87.27073,2019-09-14
6902674_133,6902674,133,-10.488,-85.988,2019-09-13
3901272_106,3901272,106,-19.51827,-87.44509,2019-09-13
3901287_102,3901287,102,-20.001,-87.826,2019-09-13
3901809_189,3901809,189,-14.59033,-77.76196,2019-09-12
3902164_018,3902164,18,-19.49166,-89.84364,2019-09-12
3901810_090,3901810,90,-18.02925,-80.07951,2019-09-12
3901808_174,3901808,174,-11.04155,-79.76627,2019-09-12
6902827_228,6902827,228,-12.750945,-86.66846166666667,2019-09-09
3901813_164,3901813,164,-16.87455,-87.23737,2019-09-09
3901200_118,3901200,118,-19.988,-88.518,2019-09-09
3901809_188,3901809,188,-14.48005,-77.84707,2019-09-07
3901808_173,3901808,173,-11.13214,-79.73953,2019-09-07
3901243_159,3901243,159,-10.19587,-80.59322,2019-09-07
3901181_200,3901181,200,-10.071,-83.073,2019-09-06
3901048_208,3901048,208,-18.46736,-85.77398,2019-09-05
3901269_107,3901269,107,-18.42589,-84.35262,2019-09-05
3901185_200,3901185,200,-15.648,-76.887,2019-09-05
3901282_105,3901282,105,-19.049,-86.765,2019-09-05
6902827_227,6902827,227,-12.776276666666666,-86.57099666666667,2019-09-04
3901813_163,3901813,163,-16.79316,-87.13032,2019-09-04
6902674_132,6902674,132,-10.342,-86.13600000000002,2019-09-03
3901272_105,3901272,105,-19.86098,-87.28038,2019-09-03
3901809_187,3901809,187,-14.21238,-77.96392,2019-09-03
3902164_017,3902164,17,-19.24811,-89.59065,2019-09-03
3901810_089,3901810,89,-17.89925,-79.85708,2019-09-02
3901808_172,3901808,172,-11.19134,-79.71338,2019-09-02
