salinity_sfile,temperature_sfile,pressure,doxy
34.59,7.75,521.049988,
34.59,7.74235,521.899963,2.612143
34.59,7.732,523.049988,
34.59,7.718,525.049988,
34.59,7.71289,525.779968,2.617162
34.59,7.704,527.049988,
34.59,7.69,529.049988,
34.590279,7.68244,529.609985,2.622203
34.591,7.663,531.049988,
34.591,7.637,533.049988,
34.590816,7.63515,533.419983,2.62792
34.59,7.627,535.049988,
34.59,7.612,537.049988,
34.589905,7.609435,537.23999,2.627589
34.589001,7.585,539.049988,
34.588001,7.539,541.049988,
34.587536,7.52226,541.97998,2.632546
34.587002,7.503,543.049988,
34.587002,7.48,545.049988,
34.58736,7.47676,545.769958,2.645181
34.588001,7.471,547.049988,
34.588001,7.461,549.049988,
34.587738,7.45676,549.580017,2.637
34.587002,7.445,551.049988,
34.587002,7.425,553.049988,
34.5868,7.4202,553.450012,2.640673
34.585999,7.401,555.049988,
34.585999,7.372,557.049988,
34.58585,7.3675,557.349976,2.650649
34.584999,7.342,559.049988,
34.584999,7.329,561.049988,
34.584999,7.32679,561.309998,2.656288
34.584999,7.312,563.049988,
34.584,7.3,565.049988,
34.584,7.29848,565.23999,2.652442
34.584,7.284,567.049988,
34.580002,7.244,569.049988,
34.580002,7.24301,569.22998,2.662891
34.580002,7.233,571.049988,
34.578999,7.227,573.049988,
34.578999,7.22625,573.299988,2.669093
34.578999,7.221,575.049988,
34.577999,7.197,577.049988,
34.577999,7.194165,577.320007,2.685279
34.577999,7.176,579.049988,
34.577999,7.156,581.049988,
34.577999,7.153195,581.380005,2.699944
34.577999,7.139,583.049988,
34.578999,7.134,585.049988,
34.578999,7.13185,585.47998,2.730111
34.578999,7.124,587.049988,
34.578999,7.118,589.049988,
34.578999,7.114975,589.599976,2.782819
34.578999,7.107,591.049988,
34.578999,7.095,593.049988,
34.578999,7.09003,593.76001,2.825094
34.578999,7.081,595.049988,
34.578999,7.064,597.049988,
34.578171,7.056945,597.880005,2.914711
34.577,7.047,599.049988,
34.577999,7.038,601.049988,
34.577999,7.0374,601.289978,2.98707
34.577999,7.033,603.049988,
34.578999,7.023,605.049988,
34.578777,7.01772,605.48999,3.083933
34.577999,6.999,607.049988,
34.577999,6.994,609.049988,
34.577999,6.98968,609.769958,3.174909
34.577999,6.982,611.049988,
34.577999,6.96807,613.039978,3.226955
34.577999,6.968,613.049988,
34.577999,6.95,615.049988,
34.577,6.933,617.049988,
34.576893,6.93195,617.26001,3.303171
34.576,6.923,619.049988,
34.576,6.914,621.049988,
34.576,6.911205,621.47998,3.377017
34.576,6.901,623.049988,
34.576,6.895,625.049988,
34.576,6.889305,625.719971,3.447615
34.576,6.878,627.049988,
34.575001,6.86,629.049988,
34.575001,6.859316,629.149963,3.484516
34.575001,6.847,630.950012,
34.574001,6.838,633.049988,
